timestamp_sec,timestamp_nanosec,label,position_x,position_y,position_z,size_x,size_y,size_z,match_found
1614608559,400156928,Sedan,-51.12620163,2.271872759,-1.73826158,4.565526485,2.082421303,2.082421303,False
1614608559,400156928,Sedan,-27.43420982,-1.286664367,-1.848901033,4.565526485,2.082421303,2.082421303,True
1614608559,400156928,Jeep,-42.89062881,2.245794058,-1.79719758,3.943843842,1.847183943,1.847183943,False
1614608559,500156928,Sedan,-28.74155807,-0.887639105,-1.85010469,4.565526485,2.082421303,2.082421303,True
1614608559,500156928,Jeep,-46.57753754,2.915784836,-1.805181742,3.943843842,1.847183943,1.847183943,False
1614608559,600156672,Sedan,-30.05585289,0.648942947,-1.87308526,4.565526485,2.082421303,2.082421303,True
1614608559,600156672,Jeep,-50.15828323,5.560049057,-1.88199532,3.943843842,1.847183943,1.847183943,False
1614608559,700156672,Sedan,-31.2980957,2.400341988,-1.917270064,4.565526485,2.082421303,2.082421303,False
1614608559,800156672,Sedan,-32.53964615,3.556553841,-1.972323537,4.565526485,2.082421303,2.082421303,False
1614608559,900156416,Sedan,-33.84335327,4.080761909,-2.013420105,4.565526485,2.082421303,2.082421303,False
1614608560,156416,Sedan,-35.20366287,4.228587151,-2.024181366,4.565526485,2.082421303,2.082421303,False
1614608560,100156416,Sedan,-36.6057663,4.166273594,-2.006340265,4.565526485,2.082421303,2.082421303,False
1614608560,200156160,Sedan,-38.03935242,3.987577438,-1.973340988,4.565526485,2.082421303,2.082421303,False
1614608560,300156160,Sedan,-39.52459717,3.443546057,-1.929727912,4.565526485,2.082421303,2.082421303,False
1614608560,400155904,Sedan,-41.09040451,1.41804409,-1.878988624,4.565526485,2.082421303,2.082421303,False
1614608560,500155904,Sedan,-42.47111893,-2.684911013,-1.92344892,4.565526485,2.082421303,2.082421303,False
1614608560,600155904,Sedan,-43.29790497,-7.690905571,-2.201664209,4.565526485,2.082421303,2.082421303,False
1614608560,700155648,Sedan,-43.66241837,-12.27770138,-2.685383558,4.565526485,2.082421303,2.082421303,False
1614608560,800155648,Sedan,-43.81772232,-16.09492111,-3.256578445,4.565526485,2.082421303,2.082421303,False
1614608560,900155648,Sedan,-43.9995575,-19.03861618,-3.790917873,4.565526485,2.082421303,2.082421303,False
1614608561,155392,Sedan,-44.41551971,-21.01896858,-4.206507683,4.565526485,2.082421303,2.082421303,False
1614608561,100155392,Sedan,-45.22115707,-21.9729538,-4.39816618,4.565526485,2.082421303,2.082421303,False
1614608561,200155136,Sedan,-46.38935471,-22.11095047,-4.244585514,4.565526485,2.082421303,2.082421303,False
1614608561,300155136,Sedan,-47.81581879,-21.68178368,-3.771162033,4.565526485,2.082421303,2.082421303,False
1614608561,400155136,Sedan,-49.76899719,-19.9724369,-3.045619011,4.565526485,2.082421303,2.082421303,False
1614608561,500154880,Sedan,-52.30266571,-16.25571632,-2.267820597,4.565526485,2.082421303,2.082421303,False
1614608561,600154880,no_object,0.0,0.0,0.0,0.0,0.0,0.0,False
1614608561,700154880,no_object,0.0,0.0,0.0,0.0,0.0,0.0,False
1614608561,800154624,no_object,0.0,0.0,0.0,0.0,0.0,0.0,False
1614608561,900154624,no_object,0.0,0.0,0.0,0.0,0.0,0.0,False
1614608562,154368,no_object,0.0,0.0,0.0,0.0,0.0,0.0,False
1614608562,100154368,no_object,0.0,0.0,0.0,0.0,0.0,0.0,False
1614608562,200154368,no_object,0.0,0.0,0.0,0.0,0.0,0.0,False
1614608562,300154112,no_object,0.0,0.0,0.0,0.0,0.0,0.0,False
1614608562,400154112,no_object,0.0,0.0,0.0,0.0,0.0,0.0,False
1614608562,500154112,SUV,51.62655258,1.698683262,-5.639436245,4.7055583,2.080930471,2.080930471,False
1614608562,600153856,SUV,48.76248932,2.298615932,-6.642372131,4.7055583,2.080930471,2.080930471,False
1614608562,700153856,SUV,50.64758682,1.654118538,-7.313295364,4.7055583,2.080930471,2.080930471,False
